COMPLAINT_ID	DATE	PRODUCT_ID	ISSUE_ID	cleaned_text
1297615	03/24/2015	43	55	receiv phone call last week xx/xx/xxxx told compani global client solut . call number back ( ) , got record sound say `` '' someth natur . left name number , never got call back . today , , receiv call . call told compani repres global solut . said borrow money , never heard ask inform said made loan xx/xx/2011 would settl { $ 430.00 } . told never heard unless could send written confirm borrow money never paid back , pay anybodi anyth . point , hung would n't give inform . owe somebodi money will give document debt prove never repaid . number call today ( ) call home also left messag friend mine idea got number . number also left messag sister idea got number . make peopl stop call wo n't give inform prove owe money ?
1298057	03/24/2015	62	181	compass bank lien properti locat , , az . properti went foreclosur xx/xx/xxxx . xx/xx/xxxx , xx/xx/xxxx last report date credit report reveal day past due . howev , report monht oblig { $ 23000.00 } . reflect month dti present time . disput inform experian late xx/xx/xxxx xx/xx/xxxx credit score . rebuild credit sinc foreclosur imagin erron larg month oblig 's remov would help . instead , compass bank elimin month oblig updat status charg xx/xx/xxxx xx/xx/xxxx . believ compass bank exercis neglienc fair report xx/xx/xxxx xx/xx/xxxx xx/xx/xxxx 'm penal , event alreadi penal . duplic penal rebuild appear futil credit score one month drop signific , . wors ever foreclosur proceed post-foreclosur report . pleas help . neglig compass bank 's end burden .
1297507	03/24/2015	43	102	man name said legal courier go attempt deliv legal paper door place employ left number call stop effort call number spoke man name undisclos last social secur number read mini miranda ask call record said record call mop also inform su compani 's name adr process told pay debt contact via mail mani scam agenc
1298913	03/24/2015	80	35	three diffrent payday loan time . state florida that illeg . n't expect $ pay back { $ .00 } im tri recov , white pine state garnish wage without due process court order .
1298071	03/24/2015	80	35	set date collector ez money payday loan pay settlement amount couldnt day still tri collect account collector call day earli , call next day . tri pay decid rais amount { $ 50.00 } refus take anyth less could n't pay . call least day number told sever time inconvi .
1297706	03/24/2015	62	179	mortgag u.s. bank . loss incom due job loss . need sell hous . valu hous fallen , upsid hous . offer purchas hous would leav { $ 30000.00 } shortfal . ask bank work us either take less close lend balanc . u.s. bank custom 20 year never miss late loan payment u.s. bank creditor . regardless u.s. bank noth except ask paperwork regard sale , financi record , etc provid . u.s. bank 's inact 2 month period result buyer cancel sale , sinc could provid clear titl . u.s. bank refus expedit paperwork despit plea attorney make decis could lessen financi loss u.s. bank . present solid propos assign contact , fill paperwork correct , spoke supervisor , avail . u.s. bank want move forward simpl { $ 30000.00 } decis provid solut say work . u.s. bank decid harm take action . parti incur larger loss .
1295793	03/23/2015	43	305	appli payday loan help son state colleg xx/xx/xxxx , afternoon went work , told verbal situt , xx/xx/xxxx return call allianc capitol mgmt , explain 'm still unemploy , start ask someon help let know famili help becom homeless , ask unemploy , told end n't get enough pay back loan , concern keep roof famili , got aggress ask incom tax , home much employ , wrong mani level , even said knew get fire . alot stress need
1295580	03/23/2015	80	35	ran finaci crunch borrow money . usual borrow reput compani . onlin serach came across cash usa read revolv account said good look price state borrow payment would month biweek . sent statement say payment { $ 220.00 } week later expect anoth absurd right mind would agre pay someon $ 300xxxx per month borrow payment n't high . afford pay anyon kind money . need pay water bill get rip need . problem pay borrow , pay month crazi . immedi reach email phone inform situat brush say oh well go pay . made payment last payment even want give kind money paycheck wouldnt allow . compani take advantag peopl need kind money would n't borrow . tri get assist rebulild credit last thing need .
1295166	03/23/2015	62	179	understand give extens get approv . first approv , back forth happen due approv . disappoint . start feel like tug war , extens move lien holder give approv . never seen anyth like life see homeown lose home . short sale process messi . point get approv extens , go file bankruptci . sad home member serv countri tell disappoint news .
1296800	03/23/2015	62	181	xx/xx/xxxx , made substanti payment holder second mortgag tune approxim { $ 370.00 } . payment appli , remain princip balanc { $ 1.00 } , evidenc xx/xx/xxxx statement . subsequ paid { $ 1.00 } , payment receiv compani xx/xx/xxxx . xx/xx/xxxx , receiv statement indic princip balanc remain { $ 0.00 } . would imposs interest rate around 6 % , { $ 0.00 } would accru { $ 1.00 } princip one month . contact time sinc : time individu agre { $ 0.00 } error ; last time said way resolv payoff . frustrat , order payoff . although { $ 0.00 } lot money , compani handl client way , make substanti amount money .
1296727	03/23/2015	43	147	receiv call @ ext state owe { $ 400.00 } , want howev would take less . ask valid debt transfer someon els got made want go onlin & work & told good give number & would call better time . got mad & said go tell debtor n't want pay . today , 2015 come call peopl page say use refer . return call state go make complaint tactic .
1297064	03/23/2015	80	30	revok ach author compani charg fee ( { $ 250.00 } ) biweek disclos , misrepres interest rate . show contract signific differ term claim sign contract entir differ term . refus provid copi contract , never gave written copi contract promis refus disclos breakdown much claim owe payment histori etc . want pay amount borrow minus fee & grossli misrepres interest charg . will pursu legal compani accept settlement loan . ask compani contact employ , refer , etc stop .
1294868	03/22/2015	80	284	wife appli home loan bank provid us negat account affect approv . review inform world financ corp show balanc { $ 580.00 } . idea these charg attempt contact compani one could give inform locat inform state loan ever receiv .
1294686	03/21/2015	62	61	xx/xx/xxxx hous , va sold short sale gmac cover mortgag mortgag . gmac transfer mortgag ocwen loan servic owe . ocwen research said owe disregard letter mail enter info . never took credit report . still advers account . `` loan '' transfer whose loan administr 3 month research found n't owe either paid short sale . remov loan credit report remov ocwen . see peopl problem mani problem ocwen . ocwen current alert look govern law suit pend approv . want lawsuit would like credit report sinc never sinc begin gmac . attorney general va sent check intern audit sent illeg handl sale loan gmac . way made mani problem financi issu noth transfer ocwen . call ocwen understand issu n't speak good english n't understand either , read script never understand problem hang . agre remov still . talk matter xx/xx/xxxx . pleas help long stress level roof . anyth help would great appreci .
